"age" "fnlwgt" "education.num" "marital.status" "occupation" "relationship" "race" "sex" "capital.gain" "capital.loss" "hours.per.week" "native.country" "income"
1.69897000433602 137815 9 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 60 " United-States" " >50K"
1.60205999132796 260696 9 " Never-married" " Adm-clerical" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.74036268949424 325007 12 " Married-civ-spouse" " Tech-support" " Husband" " White" " Male" 0 0 25 " United-States" " <=50K"
1.69897000433602 113176 9 " Divorced" " Adm-clerical" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.49136169383427 66815 9 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 50 " United-States" " <=50K"
1.6232492903979 51795 9 " Divorced" " ?" " Unmarried" " Black" " Female" 0 0 32 " United-States" " <=50K"
1.38021124171161 241523 9 " Married-civ-spouse" " Other-service" " Husband" " White" " Male" 0 0 45 " United-States" " >50K"
1.47712125471966 30226 7 " Divorced" " Sales" " Own-child" " White" " Male" 0 0 40 " United-States" " <=50K"
1.5910646070265 352628 12 " Married-civ-spouse" " Craft-repair" " Wife" " White" " Female" 0 0 50 " United-States" " >50K"
1.56820172406699 143912 9 " Divorced" " Transport-moving" " Not-in-family" " White" " Male" 0 0 50 " United-States" " <=50K"
1.51851393987789 130021 9 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.68124123737559 329778 9 " Widowed" " Other-service" " Unmarried" " White" " Female" 0 0 40 " United-States" " <=50K"
1.63346845557959 196945 9 " Married-civ-spouse" " Other-service" " Husband" " Asian-Pac-Islander" " Male" 0 0 78 " Thailand" " <=50K"
1.5910646070265 24342 13 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.72427586960079 34368 10 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 45 " United-States" " >50K"
1.7160033436348 173839 6 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 60 " United-States" " <=50K"
1.44715803134222 73211 10 " Married-civ-spouse" " Adm-clerical" " Husband" " Asian-Pac-Islander" " Male" 0 0 20 " United-States" " <=50K"
1.50514997831991 86723 9 " Never-married" " Other-service" " Not-in-family" " White" " Male" 0 0 52 " United-States" " <=50K"
1.49136169383427 179186 13 " Married-civ-spouse" " Sales" " Husband" " Black" " Male" 0 0 90 " United-States" " >50K"
1.49136169383427 127610 13 " Married-civ-spouse" " Prof-specialty" " Wife" " White" " Female" 0 0 40 " United-States" " >50K"
1.67209785793572 115070 10 " Never-married" " Adm-clerical" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.27875360095283 172582 10 " Never-married" " ?" " Own-child" " White" " Male" 0 0 50 " United-States" " <=50K"
1.60205999132796 256202 11 " Married-civ-spouse" " Handlers-cleaners" " Husband" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.60205999132796 202872 12 " Never-married" " Adm-clerical" " Own-child" " White" " Female" 0 0 45 " United-States" " <=50K"
1.61278385671974 184102 7 " Divorced" " Other-service" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.72427586960079 130703 9 " Married-civ-spouse" " Adm-clerical" " Husband" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.66275783168157 134727 7 " Divorced" " Machine-op-inspct" " Unmarried" " Amer-Indian-Eskimo" " Male" 0 0 43 " Germany" " <=50K"
1.65321251377534 36228 13 " Married-civ-spouse" " Farming-fishing" " Husband" " White" " Male" 4386 0 35 " United-States" " >50K"
1.5910646070265 297847 5 " Married-civ-spouse" " Other-service" " Wife" " Black" " Female" 3411 0 34 " United-States" " <=50K"
1.27875360095283 213644 9 " Never-married" " Machine-op-inspct" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.75587485567249 173796 9 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 1887 40 " United-States" " >50K"
1.69019608002851 147322 11 " Married-civ-spouse" " Machine-op-inspct" " Wife" " White" " Female" 0 0 40 " Peru" " <=50K"
1.77085201164214 296253 9 " Divorced" " Exec-managerial" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.50514997831991 180871 11 " Divorced" " Sales" " Not-in-family" " White" " Male" 0 0 50 " United-States" " >50K"
1.25527250510331 169882 10 " Never-married" " ?" " Own-child" " White" " Female" 594 0 15 " United-States" " <=50K"
1.54406804435028 211115 10 " Never-married" " Protective-serv" " Not-in-family" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.76342799356294 183870 6 " Married-civ-spouse" " Transport-moving" " Wife" " White" " Female" 0 0 40 " United-States" " <=50K"
1.44715803134222 441620 13 " Never-married" " Other-service" " Not-in-family" " White" " Male" 0 0 43 " Mexico" " <=50K"
1.55630250076729 218542 12 " Married-civ-spouse" " Adm-clerical" " Wife" " White" " Female" 0 0 40 " United-States" " >50K"
1.61278385671974 141327 14 " Divorced" " Prof-specialty" " Unmarried" " White" " Female" 0 0 35 " United-States" " <=50K"
1.67209785793572 67716 9 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.69897000433602 175339 9 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 1672 60 " United-States" " <=50K"
1.78532983501077 347089 9 " Married-civ-spouse" " ?" " Husband" " White" " Male" 0 0 16 " United-States" " <=50K"
1.55630250076729 336595 9 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 50 " United-States" " >50K"
1.57978359661681 27997 11 " Divorced" " Craft-repair" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.7481880270062 145574 9 " Married-civ-spouse" " Other-service" " Husband" " White" " Male" 0 1902 60 " United-States" " >50K"
1.69897000433602 30447 11 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 45 " United-States" " <=50K"
1.65321251377534 256866 10 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 5013 0 40 " United-States" " <=50K"
1.64345267648619 120837 9 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 66 " United-States" " <=50K"
1.70757017609794 185283 10 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 45 " United-States" " >50K"
1.64345267648619 229466 10 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 50 " United-States" " >50K"
1.39794000867204 298225 9 " Divorced" " Craft-repair" " Not-in-family" " White" " Male" 0 0 50 " United-States" " <=50K"
1.77815125038364 185749 7 " Widowed" " Transport-moving" " Unmarried" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.23044892137827 333100 6 " Never-married" " ?" " Own-child" " White" " Male" 1055 0 30 " United-States" " <=50K"
1.69019608002851 125892 14 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 50 " United-States" " >50K"
1.66275783168157 563883 9 " Married-civ-spouse" " Craft-repair" " Husband" " Black" " Male" 0 0 60 " United-States" " >50K"
1.7481880270062 311249 9 " Widowed" " Adm-clerical" " Unmarried" " Black" " Female" 0 0 38 " United-States" " <=50K"
1.39794000867204 221757 9 " Divorced" " Craft-repair" " Not-in-family" " White" " Male" 3325 0 45 " United-States" " <=50K"
1.34242268082221 310152 10 " Never-married" " Transport-moving" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.88081359228079 211453 9 " Widowed" " ?" " Not-in-family" " Black" " Female" 0 0 2 " United-States" " <=50K"
1.61278385671974 94113 15 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 60 " United-States" " >50K"
1.68124123737559 192945 9 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 7688 0 40 " United-States" " >50K"
1.66275783168157 161508 6 " Never-married" " Machine-op-inspct" " Not-in-family" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.47712125471966 177675 10 " Never-married" " Craft-repair" " Not-in-family" " White" " Male" 0 0 40 " United-States" " >50K"
1.5910646070265 51100 9 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.60205999132796 100584 6 " Divorced" " Craft-repair" " Not-in-family" " Amer-Indian-Eskimo" " Male" 0 0 40 " United-States" " <=50K"
1.84509804001426 163003 9 " Married-civ-spouse" " Adm-clerical" " Husband" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.54406804435028 67728 10 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 2051 45 " United-States" " <=50K"
1.69019608002851 101320 14 " Divorced" " Exec-managerial" " Not-in-family" " White" " Female" 0 0 75 " United-States" " <=50K"
1.38021124171161 42706 11 " Never-married" " Protective-serv" " Not-in-family" " White" " Male" 0 0 60 " United-States" " <=50K"
1.60205999132796 228535 12 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 7298 0 36 " United-States" " >50K"
1.78532983501077 120939 15 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 5 " United-States" " >50K"
1.39794000867204 98283 13 " Never-married" " Prof-specialty" " Own-child" " Asian-Pac-Islander" " Male" 0 0 40 " United-States" " <=50K"
1.44715803134222 216481 13 " Never-married" " Prof-specialty" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.83884909073726 208869 14 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 11 " United-States" " <=50K"
1.34242268082221 207940 10 " Never-married" " Handlers-cleaners" " Own-child" " White" " Female" 0 0 36 " United-States" " <=50K"
1.67209785793572 34248 9 " Married-civ-spouse" " Adm-clerical" " Husband" " White" " Male" 0 0 38 " United-States" " <=50K"
1.57978359661681 83727 9 " Divorced" " Other-service" " Unmarried" " White" " Female" 0 0 48 " United-States" " <=50K"
1.41497334797082 183077 11 " Never-married" " Adm-clerical" " Own-child" " White" " Female" 0 0 40 " United-States" " <=50K"
1.23044892137827 197850 7 " Never-married" " Adm-clerical" " Own-child" " Asian-Pac-Islander" " Female" 0 0 24 " United-States" " <=50K"
1.51851393987789 235271 10 " Never-married" " Other-service" " Not-in-family" " White" " Male" 0 0 35 " United-States" " <=50K"
1.63346845557959 35236 9 " Married-spouse-absent" " Craft-repair" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.76342799356294 255822 11 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.72427586960079 263925 9 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 99999 0 40 " United-States" " >50K"
1.41497334797082 256263 9 " Never-married" " Craft-repair" " Not-in-family" " White" " Male" 0 0 25 " United-States" " <=50K"
1.63346845557959 293535 13 " Married-civ-spouse" " Prof-specialty" " Husband" " Black" " Male" 0 0 40 " United-States" " >50K"
1.49136169383427 209448 6 " Married-civ-spouse" " Farming-fishing" " Husband" " White" " Male" 2105 0 40 " Mexico" " <=50K"
1.47712125471966 57651 9 " Never-married" " Adm-clerical" " Unmarried" " White" " Male" 0 2001 42 " United-States" " <=50K"
1.39794000867204 174592 9 " Never-married" " Other-service" " Own-child" " White" " Female" 0 0 25 " United-States" " <=50K"
1.75587485567249 278763 9 " Divorced" " Adm-clerical" " Unmarried" " White" " Female" 0 0 40 " United-States" " <=50K"
1.56820172406699 175232 14 " Divorced" " Exec-managerial" " Unmarried" " White" " Male" 0 0 60 " United-States" " >50K"
1.50514997831991 402812 10 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 48 " United-States" " <=50K"
1.41497334797082 101150 9 " Divorced" " Exec-managerial" " Not-in-family" " White" " Female" 0 0 41 " United-States" " <=50K"
1.65321251377534 103538 9 " Married-civ-spouse" " Adm-clerical" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.72427586960079 156877 9 " Married-civ-spouse" " Adm-clerical" " Husband" " White" " Male" 15024 0 35 " United-States" " >50K"
1.43136376415899 23940 9 " Never-married" " Handlers-cleaners" " Other-relative" " Amer-Indian-Eskimo" " Male" 0 0 40 " United-States" " <=50K"
1.44715803134222 210295 7 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 50 " United-States" " >50K"
1.50514997831991 80058 7 " Divorced" " Sales" " Not-in-family" " White" " Male" 0 0 43 " United-States" " >50K"
1.54406804435028 187119 13 " Divorced" " Sales" " Not-in-family" " White" " Female" 0 1980 65 " United-States" " <=50K"
1.55630250076729 105021 10 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 55 " United-States" " >50K"
1.27875360095283 225775 10 " Never-married" " Adm-clerical" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.56820172406699 395831 13 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 80 " United-States" " >50K"
1.69019608002851 50282 10 " Divorced" " Machine-op-inspct" " Not-in-family" " White" " Male" 3325 0 45 " United-States" " <=50K"
1.30102999566398 32732 10 " Never-married" " Other-service" " Not-in-family" " White" " Male" 0 0 45 " United-States" " <=50K"
1.80617997398389 179436 13 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 15024 0 55 " United-States" " >50K"
1.77815125038364 290593 14 " Married-civ-spouse" " ?" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.50514997831991 123253 12 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 42 " United-States" " <=50K"
1.76342799356294 48433 9 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.6232492903979 245317 9 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 50 " United-States" " <=50K"
1.30102999566398 431745 10 " Never-married" " Adm-clerical" " Not-in-family" " Black" " Female" 0 0 14 " United-States" " <=50K"
1.6232492903979 436006 10 " Married-civ-spouse" " Adm-clerical" " Husband" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.39794000867204 224943 10 " Married-spouse-absent" " Prof-specialty" " Unmarried" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.47712125471966 167990 11 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 15024 0 65 " United-States" " >50K"
1.56820172406699 217054 13 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 35 " United-States" " >50K"
1.81954393554187 298834 11 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 50 " United-States" " <=50K"
1.77085201164214 125000 13 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 40 " England" " >50K"
1.64345267648619 123983 13 " Divorced" " Other-service" " Not-in-family" " Asian-Pac-Islander" " Male" 0 0 40 " China" " <=50K"
1.66275783168157 155489 9 " Married-civ-spouse" " Adm-clerical" " Husband" " White" " Male" 0 0 58 " United-States" " >50K"
1.77085201164214 284834 13 " Married-civ-spouse" " Adm-clerical" " Wife" " White" " Female" 2885 0 30 " United-States" " <=50K"
1.39794000867204 212495 13 " Never-married" " Exec-managerial" " Own-child" " White" " Male" 0 1340 40 " United-States" " <=50K"
1.23044892137827 32124 5 " Never-married" " Other-service" " Own-child" " Black" " Male" 0 0 9 " United-States" " <=50K"
1.67209785793572 246891 13 " Married-civ-spouse" " Protective-serv" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.67209785793572 141483 5 " Divorced" " Other-service" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.47712125471966 31985 10 " Divorced" " Exec-managerial" " Unmarried" " White" " Female" 0 0 40 " United-States" " <=50K"
1.30102999566398 170800 10 " Never-married" " Farming-fishing" " Own-child" " White" " Female" 0 0 40 " United-States" " <=50K"
1.41497334797082 166295 13 " Never-married" " Prof-specialty" " Not-in-family" " White" " Male" 0 2339 55 " United-States" " <=50K"
1.30102999566398 231286 10 " Never-married" " Handlers-cleaners" " Not-in-family" " Black" " Male" 0 0 15 " United-States" " <=50K"
1.51851393987789 159322 9 " Divorced" " Other-service" " Unmarried" " White" " Male" 0 0 40 " United-States" " <=50K"
1.68124123737559 176026 9 " Married-civ-spouse" " Machine-op-inspct" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.7160033436348 118025 13 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 99999 0 50 " United-States" " >50K"
1.56820172406699 26898 9 " Divorced" " Exec-managerial" " Unmarried" " White" " Female" 0 0 12 " United-States" " <=50K"
1.67209785793572 232628 9 " Married-civ-spouse" " Craft-repair" " Husband" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.60205999132796 85995 6 " Married-civ-spouse" " Machine-op-inspct" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.68124123737559 125421 14 " Divorced" " Exec-managerial" " Unmarried" " White" " Female" 0 0 40 " United-States" " >50K"
1.69019608002851 245305 6 " Married-civ-spouse" " Transport-moving" " Husband" " Black" " Male" 0 0 42 " United-States" " >50K"
1.69897000433602 73493 10 " Divorced" " Other-service" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.47712125471966 197058 12 " Never-married" " Prof-specialty" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.53147891704226 122116 10 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.63346845557959 75742 9 " Married-civ-spouse" " Machine-op-inspct" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.34242268082221 214731 6 " Married-civ-spouse" " Machine-op-inspct" " Wife" " White" " Female" 0 0 40 " United-States" " <=50K"
1.54406804435028 265954 9 " Separated" " Other-service" " Not-in-family" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.41497334797082 197156 9 " Divorced" " Adm-clerical" " Own-child" " White" " Female" 0 0 30 " United-States" " <=50K"
1.79239168949825 162245 15 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 1628 70 " United-States" " <=50K"
1.5910646070265 203070 9 " Separated" " Protective-serv" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.77085201164214 165695 10 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.83884909073726 473040 3 " Divorced" " ?" " Not-in-family" " White" " Male" 0 0 40 " United-States" " <=50K"
1.43136376415899 168107 13 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.23044892137827 163494 6 " Never-married" " Sales" " Own-child" " White" " Male" 0 0 30 " United-States" " <=50K"
1.57978359661681 180342 13 " Married-civ-spouse" " Adm-clerical" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.61278385671974 122381 10 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 1887 50 " United-States" " >50K"
1.43136376415899 148069 6 " Never-married" " Machine-op-inspct" " Unmarried" " White" " Female" 0 0 40 " United-States" " <=50K"
1.36172783601759 200973 9 " Never-married" " Adm-clerical" " Own-child" " White" " Female" 0 0 40 " United-States" " <=50K"
1.23044892137827 130806 6 " Never-married" " Handlers-cleaners" " Own-child" " White" " Male" 0 0 24 " United-States" " <=50K"
1.7481880270062 117148 4 " Divorced" " Machine-op-inspct" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.38021124171161 213977 10 " Never-married" " Adm-clerical" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.79239168949825 134768 16 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 7688 0 40 " ?" " >50K"
1.64345267648619 139338 8 " Divorced" " Transport-moving" " Unmarried" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.36172783601759 315877 13 " Never-married" " Adm-clerical" " Not-in-family" " White" " Male" 0 0 30 " United-States" " <=50K"
1.61278385671974 195124 9 " Never-married" " Sales" " Not-in-family" " White" " Male" 0 0 50 " ?" " <=50K"
1.39794000867204 352057 9 " Never-married" " Transport-moving" " Not-in-family" " White" " Male" 0 0 65 " United-States" " <=50K"
1.32221929473392 236684 10 " Never-married" " Other-service" " Other-relative" " Black" " Female" 0 0 8 " United-States" " <=50K"
1.25527250510331 208447 8 " Never-married" " Handlers-cleaners" " Own-child" " White" " Male" 0 0 6 " United-States" " <=50K"
1.65321251377534 149640 10 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.8750612633917 111177 13 " Widowed" " ?" " Not-in-family" " White" " Female" 25124 0 16 " United-States" " >50K"
1.70757017609794 154342 4 " Married-civ-spouse" " Protective-serv" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.6232492903979 141459 9 " Separated" " Other-service" " Other-relative" " Black" " Female" 0 0 40 " United-States" " <=50K"
1.67209785793572 111797 10 " Never-married" " Other-service" " Not-in-family" " Black" " Female" 0 0 35 " Outlying-US(Guam-USVI-etc)" " <=50K"
1.46239799789896 111900 10 " Married-civ-spouse" " Farming-fishing" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.51851393987789 78707 7 " Never-married" " Other-service" " Not-in-family" " Black" " Male" 0 0 40 " United-States" " <=50K"
1.63346845557959 160574 13 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.30102999566398 174714 10 " Never-married" " ?" " Own-child" " White" " Male" 0 0 16 " United-States" " <=50K"
1.27875360095283 62534 13 " Never-married" " ?" " Own-child" " Black" " Female" 0 0 40 " Jamaica" " <=50K"
1.64345267648619 216907 12 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 1848 40 " United-States" " >50K"
1.38021124171161 198148 10 " Never-married" " Other-service" " Own-child" " White" " Male" 0 0 30 " United-States" " <=50K"
1.27875360095283 124265 10 " Never-married" " Handlers-cleaners" " Own-child" " White" " Male" 0 0 40 " United-States" " <=50K"
1.69019608002851 261059 6 " Separated" " ?" " Own-child" " White" " Male" 2176 0 40 " United-States" " <=50K"
1.7160033436348 208137 11 " Married-civ-spouse" " Adm-clerical" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.57978359661681 257250 9 " Never-married" " Farming-fishing" " Not-in-family" " White" " Male" 0 0 52 " United-States" " <=50K"
1.38021124171161 147253 10 " Never-married" " Tech-support" " Not-in-family" " White" " Male" 0 0 50 " United-States" " <=50K"
1.50514997831991 244268 13 " Never-married" " Prof-specialty" " Not-in-family" " White" " Male" 0 0 50 " United-States" " <=50K"
1.85733249643127 213255 9 " Widowed" " ?" " Not-in-family" " White" " Female" 0 0 8 " United-States" " <=50K"
1.41497334797082 266912 9 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 50 " United-States" " >50K"
1.49136169383427 169104 13 " Never-married" " Sales" " Own-child" " Asian-Pac-Islander" " Male" 0 0 40 " ?" " <=50K"
1.46239799789896 200511 13 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 50 " United-States" " <=50K"
1.5910646070265 128715 9 " Divorced" " Adm-clerical" " Not-in-family" " White" " Male" 10520 0 40 " United-States" " >50K"
1.68124123737559 65535 9 " Married-civ-spouse" " Farming-fishing" " Husband" " White" " Male" 0 0 50 " United-States" " <=50K"
1.60205999132796 103395 10 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 45 " United-States" " >50K"
1.70757017609794 71046 10 " Divorced" " Exec-managerial" " Unmarried" " White" " Male" 0 0 45 " Scotland" " <=50K"
1.44715803134222 125442 9 " Divorced" " Craft-repair" " Own-child" " White" " Male" 0 0 40 " United-States" " <=50K"
1.34242268082221 169188 9 " Never-married" " Exec-managerial" " Own-child" " White" " Female" 0 0 20 " United-States" " <=50K"
1.36172783601759 121471 13 " Never-married" " Adm-clerical" " Not-in-family" " White" " Female" 0 0 40 " United-States" " <=50K"
1.81291335664286 207281 10 " Married-civ-spouse" " Protective-serv" " Husband" " White" " Male" 0 0 16 " United-States" " <=50K"
1.41497334797082 46097 13 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.30102999566398 206671 10 " Never-married" " ?" " Own-child" " White" " Male" 1055 0 50 " United-States" " <=50K"
1.74036268949424 98361 14 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 15024 0 50 " ?" " >50K"
1.57978359661681 322143 13 " Married-civ-spouse" " Other-service" " Husband" " White" " Male" 0 0 10 " United-States" " <=50K"
1.51851393987789 149184 9 " Never-married" " Prof-specialty" " Not-in-family" " White" " Male" 0 0 60 " United-States" " >50K"
1.51851393987789 119829 9 " Married-civ-spouse" " Adm-clerical" " Wife" " White" " Female" 0 0 60 " United-States" " <=50K"
1.56820172406699 910398 13 " Never-married" " Sales" " Not-in-family" " Black" " Female" 0 0 40 " United-States" " <=50K"
1.27875360095283 176570 7 " Never-married" " Machine-op-inspct" " Own-child" " White" " Male" 0 0 60 " United-States" " <=50K"
1.38021124171161 216129 13 " Never-married" " Sales" " Not-in-family" " White" " Male" 0 0 50 " United-States" " <=50K"
1.47712125471966 27207 7 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 45 " United-States" " <=50K"
1.75587485567249 68830 9 " Divorced" " Exec-managerial" " Not-in-family" " White" " Female" 0 0 50 " United-States" " <=50K"
1.34242268082221 178818 10 " Never-married" " Prof-specialty" " Own-child" " White" " Female" 0 0 20 " United-States" " <=50K"
1.75587485567249 236944 9 " Married-civ-spouse" " Machine-op-inspct" " Husband" " Black" " Male" 0 0 40 " United-States" " >50K"
1.66275783168157 273771 9 " Married-civ-spouse" " Tech-support" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.82607480270083 318533 9 " Married-civ-spouse" " Adm-clerical" " Husband" " White" " Male" 0 0 35 " United-States" " <=50K"
1.54406804435028 451940 9 " Never-married" " ?" " Unmarried" " Black" " Female" 0 0 40 " United-States" " <=50K"
1.67209785793572 102318 9 " Separated" " Craft-repair" " Own-child" " White" " Male" 0 0 40 " United-States" " <=50K"
1.5910646070265 379350 6 " Married-civ-spouse" " Craft-repair" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.69897000433602 21095 10 " Divorced" " Other-service" " Unmarried" " Asian-Pac-Islander" " Male" 0 0 40 " Philippines" " <=50K"
1.76342799356294 211547 8 " Divorced" " Sales" " Not-in-family" " White" " Female" 0 0 52 " United-States" " <=50K"
1.55630250076729 85272 12 " Married-civ-spouse" " Prof-specialty" " Wife" " White" " Female" 0 0 30 " United-States" " >50K"
1.65321251377534 46406 14 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 36 " England" " >50K"
1.73239375982297 53833 9 " Married-civ-spouse" " Machine-op-inspct" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.41497334797082 161007 13 " Never-married" " Adm-clerical" " Own-child" " White" " Male" 0 0 30 " United-States" " <=50K"
1.77815125038364 53707 9 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 0 0 40 " United-States" " >50K"
1.66275783168157 370119 15 " Married-civ-spouse" " Prof-specialty" " Husband" " White" " Male" 99999 0 60 " United-States" " >50K"
1.41497334797082 310907 10 " Married-civ-spouse" " Exec-managerial" " Wife" " White" " Female" 0 0 35 " United-States" " <=50K"
1.50514997831991 375833 7 " Never-married" " Craft-repair" " Other-relative" " White" " Male" 0 0 40 " United-States" " <=50K"
1.57978359661681 107513 9 " Married-civ-spouse" " Transport-moving" " Husband" " White" " Male" 0 0 40 " United-States" " <=50K"
1.68124123737559 58683 10 " Married-civ-spouse" " Sales" " Husband" " White" " Male" 0 0 70 " United-States" " >50K"
1.64345267648619 179557 9 " Married-civ-spouse" " Exec-managerial" " Husband" " White" " Male" 0 1977 45 " United-States" " >50K"
1.56820172406699 70240 9 " Never-married" " Other-service" " Own-child" " Asian-Pac-Islander" " Female" 0 0 40 " Philippines" " <=50K"
